id	desc
511001004	Activate only if each player's LP are exactly 1000. Only 1 monster can attack during each Battle Phase. When a player would take damage twice during that turn, their opponent wins the Duel. Any damage took by either player becomes 0. (While this card is face-up on the field, neither player can lose the Duel if their LP become 0.)
511001005	When an opponent's Fusion or Ritual monster declares a direct attack:  Destroy that monster, and Special Summon the Material(s) that were used to Summon that monster from your opponent's Graveyard to their side of the field, then, end the Battle Phase.
511001006	Activate this card by targeting 1 Synchro Monster in the Graveyard that was destroyed and sent there this turn; Special Summon it and equip it with this card. When the equipped monster leaves the field, destroy this card. You can discard 1 card, then target 1 Synchro Monster in your Graveyard; Special Summon it, and if you do, take damage equal to its ATK.
511001007	While this card is in face-up Defense Position, your opponent cannot attack other monsters you control.
511001010	Once per turn: You can target 1 monster on the field; change this card to Defense Position, and if you do, that target loses 300 ATK.
511001013	This card can only be Special Summoned with "Metamorphosis" by Tributing "Elemental HERO Clayman". This card's name becomes "Elemental HERO Clayman" while it is on the field. If this card is Special Summoned: Inflict 200 damage to your opponent for each card they control.
511001014	Target 1 of your Xyz Monsters that was destroyed by battle this turn; Special Summon it, then Xyz Summon 1 "Raidraptor" Xyz Monster that is 1 Rank higher than that monster you control, by using it as the Xyz Material.
511001015	If a "Raidraptor" monster you control battled this turn: Add 1 "Raidraptor" monster from your Deck to your hand.
511001016	Target 1 monster your opponent controls; It loses 700 ATK, cannot attack or change its battle position. When that monster is destroyed, destroy this card.
511001017	If the equipped monster attacks, your opponent cannot activate Spell/Trap Cards until the end of the Damage Step. When the equipped monster inflicts battle damage to your opponent: You can target 1 Spell/Trap on the field; destroy it.
511001018	When an opponent's monster declares a direct attack, if your opponent controls 2 or more face-up monsters: Target 1 Attack Position monster your opponent controls, except the attacking monster; take control of that target, and if you do, change it to Defense Position.
511001019	Target 1 Synchro Monster in your Graveyard; Synchro Summon it from the Graveyard, and it cannot be destroyed this turn.
511001020	If your opponent Sets a Spell/Trap: They take 200 damage.
511001021	Target 1 face-up monster you control. It gains 1000 ATK until the End Phase. During this turn, that monster cannot declare an attack.
511001022	Target 1 face-up monster you control. This turn, it cannot be destroyed by battle.
511001023	Activate only if you control a face-up "Regulus". Banish 1 "Ancient Fairy Dragon" from your Extra Deck or Graveyard; Inflict 2100 damage to your opponent. Then, destroy all cards you control. You cannot declare an attack this turn.
511001024	Activate only when an opponent's monster declares an attack. Banish 1 LIGHT monster from your Graveyard to negate that attack and inflict damage to your opponent equal to half the ATK of the banished monster.
511001025	When your opponent's monster declares an attack: Negate the attack. Then, you can Special Summon 1 Level 4 or lower Tuner monster from your hand.
511001026	Activate only by paying 1000 LP. You can reveal any number of "Butterfly" or "Butterspy" monsters in your hand; inflict 300 damage to your opponent for each card revealed. You can only use the effect of "Butterfly Ballet" once per turn.
511001027	If there is a face-up Field Spell on the field: Special Summon 2 Level 4 or lower "Butterspy" monsters from your hand. Monsters you control cannot attack this turn.
511001028	[INVALID_DATA]
511001029	[INVALID_DATA]
511001030	When you take damage from an opponent's card effect while you control a "Butterfly" or "Butterspy" monster: Inflict 1000 damage to your opponent.
511001031	[INVALID_DATA]
511001032	When a monster Special Summoned during this Battle Phase battles another monster: Switch the battling monsters' ATK during the Damage Step only.
511001033	Target 1 face-up "Chronomaly" monster you control; Special Summon 1 "Chronomaly" monster from your hand whose Level is equal to the target's Level +1.
511001034	At the end of the Damage Step, if a "Chronomaly" monster you control attacked an opponent's monster and that monster was not destroyed by the battle: Target your monster that attacked; it can attack once again in a row this turn.
511001035	When an opponent's monster with 3000 or more ATK declares an attack: Target that monster; negate the attack, that target's ATK becomes 0, and its effects are negated. When the target leaves the field, destroy this card.
511001036	When an opponent's monster declares an attack: Target that monster; negate the attack, and if you do, that target cannot attack during your opponent's next Battle Phase.
511001037	If you control a face-up "D.D. Esper Star Sparrow": Draw 2 cards.
511001038	When a "Chronomaly" monster you control is targeted for an attack: Negate that attack, then end the Battle Phase. The activation of this card cannot be negated.
511001039	When this card is Normal or Special Summoned: You can target 1 Spell in your Graveyard; add it to your hand. Banish any monster this card destroys by battle, instead of sending it to the Graveyard. If this face-up card would leave the field, banish it instead.
511001040	While this card is on the field, place all Dragon-Type monsters on the field underneath this card. If this card is face-down, send all cards attached to this card to the Graveyard. Gains DEF equal to the combined DEF of all cards underneath this card.
511001041	If this card you control is destroyed while you control no other cards: You can draw 2 cards.
511001042	If you control a "Speedroid" monster: Target 1 face-up Attack Position monster on the field; change it to Defense Position, and if you do, it loses 500 DEF.
511001043	[INVALID_DATA]
511001044	[INVALID_DATA]
511001045	When a monster you control battles an opponent's monster: Reduce the ATK of the monster you control to 0, and if you do, inflict 600 damage to your opponent.
511001048	[INVALID_DATA]
511001049	When your opponent activates a Trap effect that targets a monster(s) you control (Quick Effect): You can inflict 100 damage to your opponent. When your opponent activates a Trap Card (Quick Effect): You can banish this card from your Graveyard; negate the activation, and if you do, destroy it, and if you do, inflict 100 damage to your opponent.
511001050	Target 1 monster on the field; it gains 300 DEF. When an opponent's monster declares a direct attack while this card is in your Graveyard: You can Special Summon, from your Graveyard, as many copies of "The Phantom Knights of Shadow Veil" as possible as Normal Monsters (Warrior-Type/DARK/Level 4/ATK 0/DEF 300). (These cards are also still Spells). If Summoned this way, banish them when they would be sent to the Graveyard.
511001051	[INVALID_DATA]
511001052	[INVALID_DATA]
511001055	If you control a Level 3 "The Phantom Knights" monster, you can Special Summon this card (from your hand).
511001056	Send 1 card from your Deck to your opponent's Graveyard.
511001057	[INVALID_DATA]
511001058	Activate this card by targeting 1 face-up monster your opponent controls that has a Level. You can treat this card as a monster with the same Level as that target and use it as an Xyz Material for an Xyz Summon.
511001059	Once per turn, when this face-up Attack Position card is targeted for an attack: You can negate the attack.
511001060	If you control no monsters: Target 1 "Number" monster in your Graveyard; Special Summon that target, then draw 1 card.
511001061	When a monster your opponent controls is destroyed, if you control a "Star Seraph" monster: Inflict 1000 damage to your opponent.
511001062	When an opponent's monster declares an attack: Pay 3000 LP; this turn, negate all attacks from monsters your opponent controls.
511001063	If you have 1000 or less LP: Return all monsters your opponent controls to the hand, then inflict damage to your opponent equal to the combined Levels of the monsters returned to their hand by this effect x500.
511001064	When your opponent Xyz Summons a "Baby Tiragon": Special Summon 1 Xyz Monster from your opponent's Extra Deck to your side of the field, and if you do, equip it with this card. (This Special Summon is treated as an Xyz Summon.) When this card leaves the field, control of that monster switches to your opponent. When control of that monster switches, destroy this card.
511001065	When a face-up Xyz Monster you control is targeted by an opponent's card effect: Change all Attack Position monsters on the field to face-up Defense Position, then shuffle all Spells/Traps in the Graveyard(s) into the Deck. Their battle positions cannot be changed until the End Phase of this turn.
511001066	Banish 2 Machine-Type monsters from your Graveyard, then target 1 Machine-Type Xyz Monster in your Graveyard; Special Summon that target.
511001067	When a monster you control is targeted for an attack: Target 1 "D.D. Esper Star Sparrow" in your Graveyard; Special Summon that target in face-up Attack Position and make its ATK 0, then change the target of the attack to the Special Summoned monster.
511001068	Target 1 face-up Defense Position monster your opponent controls with the DEF higher than its ATK; change that target to Attack Position. This turn, that target's ATK becomes the same as its DEF.
511001069	Activate only if you control "Mayosenju Daibak". If a card, except a "Yosenju" card, would be returned from the field to the hand by a card effect, shuffle it into the Deck instead.
511001070	Target 1 face-up "HERO" monster you control, and equip this card to it. If the equipped monster would be destroyed by battle, you can send this face-up card to the Graveyard instead. During damage calculation, if the equipped monster battles an opponent's monster, you can draw 1 card for each multiple of 1000 Battle Damage you take from that battle.
511001071	[INVALID_DATA]
511001072	Target 1 face-up "Elemental HERO" monster you control. It cannot attack this turn. Destroy 1 monster your opponent controls with an original ATK lower than the original ATK of the targeted monster.
511001073	When a Normal Monster you control is destroyed during your Battle Phase: Destroy 1 monster your opponent controls and Special Summon your destroyed Normal Monster in face-up Attack Position. The monster Special Summoned by this effect must attack this turn.
511001074	[INVALID_DATA]
511001075	Activate this card by targeting 1 monster you control; Special Summon this card as an Effect Monster (Plant-Type/EARTH/ATK 0/DEF 0). (This card is also still a Spell.) While this card is a monster, it always has the same Level as that target, also it cannot be used for anything, except as an Xyz Material for an Xyz Summon.
511001076	A fiend with seven arms. Its abilities are a mystery.
511001077	If this card is returned from the field to your hand: You can Special Summon it in Attack Position.
511001078	If this card is destroyed: You can Special Summon 1 other "Cookpal Eggong" from your hand or Graveyard.
511001079	If you control 2 or more "Cookpal" monsters, you can Special Summon this card (from your hand) in Attack Position.
511001080	Your opponent cannot target "Cookpal" monsters for attacks, except this one.
511001081	If a monster(s) is Normal or Special Summoned to your opponent's side of the field: You can target 1 of those monsters; return this card to the hand, and if you do, destroy that target. Once per turn: You can target 1 "Royal Cookpal" monster you control; double its original ATK until the end of this turn. This card cannot attack the turn you activate this effect.
511001082	If a monster(s) is Normal or Special Summoned to your opponent's side of the field: You can target 1 of those monsters; return this card to the hand, and if you do, destroy that target. Once per turn: You can target 1 "Royal Cookpal" monster you control; double its original ATK until the end of this turn. This card cannot attack the turn you activate this effect.
511001083	If a monster(s) is Normal or Special Summoned to your opponent's side of the field: You can target 1 of those monsters; return this card to the hand, and if you do, destroy that target. Once per turn: You can target 1 "Royal Cookpal" monster you control; double its original ATK until the end of this turn. This card cannot attack the turn you activate this effect.
511001084	If a monster(s) is Normal or Special Summoned to your opponent's side of the field: You can target 1 of those monsters; return this card to the hand, and if you do, destroy that target. Once per turn: You can target 1 "Royal Cookpal" monster you control; double its original ATK until the end of this turn. This card cannot attack the turn you activate this effect.
511001085	If a monster(s) is Normal or Special Summoned to your opponent's side of the field: You can target 1 of those monsters; return this card to the hand, and if you do, destroy that target. Once per turn: You can target 1 "Royal Cookpal" monster you control; double its original ATK until the end of this turn. This card cannot attack the turn you activate this effect.
511001086	Activate this card by placing underneath this card all "Cookpal" monsters that were sent to the Graveyard during this turn; add a number of "Cookpal" monsters from your Deck to your hand equal to the number of cards that were placed underneath this card. If you control more monsters than the number of cards underneath this card, destroy all cards you control.
511001087	When your opponent adds a card(s) from their Deck to their hand, except during their normal draw: Place an equal number of "Cookpal" monsters from your Deck under 1 "Food Cemetery" you control.
511001088	Add 2 "Royal Cookpal" monsters from your Deck to your hand. They cannot be Normal or Special Summoned this turn.
511001089	Once per turn: You can Special Summon any number of "Royal Cookpal" monsters from your hand in Attack Position, up to the number of cards underneath a "Food Cemetery" you control, then inflict 300 damage to your opponent for each monster Special Summoned by this effect.
511001090	[INVALID_DATA]
511001091	[INVALID_DATA]
511001092	[INVALID_DATA]
511001093	[INVALID_DATA]
511001094	[INVALID_DATA]
511001095	[INVALID_DATA]
511001096	[INVALID_DATA]
511001097	[INVALID_DATA]
511001098	[INVALID_DATA]
511001099	Your opponent draws 1 card. This turn, cards you control cannot be destroyed by your opponent's card effects.
511001100	Tribute all monsters you control, and if you do, inflict damage to both players equal to the combined ATK of all Dragon-Type monsters Tributed this way.
511001101	This card's name also is treated as "Crystal Beast Sapphire Pegasus". If there is no "Advanced Dark" on the field, destroy this card. When this card is Summoned: You can place 1 "Crystal Beast" monster from your hand, Deck, Graveyard, or is banished to your Spell & Trap Zone, face-up, as a Continuous Spell. If this card is destroyed while it is in a Monster Zone, you can place it face-up in your Spell & Trap Zone as a Continuous Spell, instead of sending it to the Graveyard.
511001102	When an opponent's monster declares a direct attack: Send 1 card from your hand to the Graveyard, then target the attacking monster; negate that attack, then draw 1 card.
511001103	While your opponent controls 2 or more Set cards in their Spell & Trap Zone: Target 1 of them; it cannot be activated this turn. This turn, inflict 800 damage to your opponent each time they activate a Set Spell/Trap.
511001104	When a Dragon-Type Synchro Monster you control leaves the field: Inflict damage to your opponent equal to its ATK. You cannot Special Summon the turn you activate this effect.
511001105	Target 1 Synchro monster in your Graveyard; banish it. Then, if all of the monsters that were used for the Synchro Summon of that monster are in your Graveyard, you can Special Summon all of them.
511001106	When your opponent Synchro Summons a monster: Return it to the Extra Deck. Then, Special Summon all of the monsters that were used for the Synchro Summon from your opponent's Graveyard to their side of the field. Your opponent cannot Summon a monster until the End Phase of their next turn.
511001107	If a player has a Tuner monster on the field or in the Graveyard, they cannot declare an attack. This face-up card on the field cannot be returned to the hand. Send this card to the Graveyard during your third End Phase after activation.
511001108	Send any number of cards (including this card) in your Spell & Trap Zone to the Graveyard; Place as many "Crystal Beast" monsters as possible from your Graveyard in your Spell & Trap Zone, face-up, as Continuous Spells.
511001109	Target 1 face-up monster; It attacks its controller directly.
511001111	This card's name is also treated as "Crystal Beast Cobalt Eagle". If there is no "Advanced Dark" on the field, destroy this card. Once per turn: You can target 1 "Crystal Beast" card you control; return it to the top of its owner's Deck. If this card in the Monster Zone is destroyed, you can place it face-up in your Spell & Trap Zone as a Continuous Spell, instead of sending it to the Graveyard.
511001112	When the opponent declares an attack: Target 1 Spell from your opponent's Graveyard; activate that Spell as this card's effect.
511001113	Once per turn: You can target 1 monster you control and 1 monster your opponent controls; toss a coin and call it. ● If you call it right: Banish the monster your opponent controls, and if you do, inflict damage to your opponent equal to the original ATK of that monster. ● If you call it wrong: Banish the monster you control, and if you do, take damage equal to the original ATK of that monster. You cannot declare an attack the turn you activate this effect.
511001114	This card's name is also treated as "Crystal Beast Ruby Carbuncle". If there is no "Advanced Dark" on the field, destroy this card. If this card is in your Spell & Trap Zone, you can Special Summon it. When this card is Special Summoned: You can Special Summon as many "Crystal Beast" cards as possible from your Spell & Trap Zone. If this card in the Monster Zone is destroyed, you can place it face-up in your Spell & Trap Zone as a Continuous Spell, instead of sending it to the Graveyard.
511001115	This card's name is also treated as "Crystal Beast Amethyst Cat". If there is no face-up "Advanced Dark" on the field, destroy this card. This card can attack directly. When it does so using this effect, any battle damage it inflicts to your opponent is halved. If this card in the Monster Zone is destroyed, you can place it face-up in your Spell & Trap Zone as a Continuous Spell, instead of sending it to the Graveyard.
511001116	Tribute 2 monsters to target 2 monsters your opponent controls; Take control of the targeted monsters. Those monsters cannot attack or change their battle positions.
511001117	[INVALID_DATA]
511001118	Target 1 card in your opponent's Graveyard that was sent there the previous turn; add it to your hand.
511001119	You can only activate this card when a DARK Fiend-Type monster with 500 or less ATK is destroyed as a result of battle. Send 10 random cards from your opponent's Deck to the Graveyard.
511001120	Choose 1 random card in your opponent's hand and guess whether its ATK is over, under, or equal to 2000. If you guess correctly, add that card to your hand.
511001121	When an opponent's monster declares an attack: Destroy that attacking monster, and if you do, inflict damage to your opponent equal to 1/4 the destroyed monster's ATK it had on the field.
511001122	[INVALID_DATA]
511001123	When this card is Normal Summoned: target 1 Level 4 or lower Dragon-Type monster in either player's Graveyard; equip it to this card. This card gains ATK equal to the equipped card's ATK. When this card destroys an opponent's monster by battle: inflict 300 damage to your opponent. If this card would be destroyed by battle, destroy the equipped monster instead.
511001124	When this card is Normal Summoned: Target 1 Level 4 or lower Dragon-Type monster in either player's Graveyard; equip it to this card. Gains ATK equal to the equipped card's ATK. If this card attacks a Defense Position monster, inflict piercing battle damage. If this card would be destroyed by battle, the equipped monster is destroyed instead.
511001125	Your opponent discards a number of cards from their hand up to the number of turns this card is Set.
511001126	Each player draws until they have 6 cards in their hand.
511001127	Tribute 1 "Helios Duo Megistus", Special Summon 1 "Helios Trice Megistus" from your hand or Deck.
511001128	With a sword wrapped in flames, he is a strong warrior. The attack issued by his sword is very powerful!
511001129	While you control 2 or more "Crystal Beast" Continuous Spells in your Spell & Trap Zone: You take no battle damage this turn, then, place 1 "Crystal Beast" monster from your Deck face-up in your Spell & Trap Zone as a Continuous Spell.
511001130	Special Summon 4 random monsters from your opponent's Graveyard in face-up Defense Position to your opponent's side of the field. Each time a monster(s) Special Summoned by this effect is destroyed, 1 monster on the field loses 600 ATK for each of these monsters.
511001131	When you Normal Summoned exactly 1 monster: You can Special Summon this card from your hand, and if you do, its name, original ATK, and DEF become the same as the Summoned monster's. This card cannot declare an attack unless you pay 1000 LP.
511001132	Activate only when an opponent's monster declares an attack. During the Battle Phase: You can send this face-up card to the Graveyard; return all of the monsters you controlled that were destroyed by your opponent's cards this Battle Phase, to the field, also, your LP become the amount you had at the start of this Battle Phase, then pay 1000 LP.
511001134	This card's name is also treated as "Crystal Beast Emerald Tortoise". If there is no "Advanced Dark" on the field, destroy this card. Once per turn: You can change 1 monster you control that attacked this turn to Defense Position. If this card in the Monster Zone is destroyed, you can place it face-up in your Spell & Trap Zone as a Continuous Spell, instead of sending it to the Graveyard.
511001135	This card's name is also treated as "Crystal Beast Amber Mammoth". If there is no "Advanced Dark" on the field, destroy this card. When a "Crystal Beast" monster you control is targeted for an attack: You can change the target to this card. If this card in the Monster Zone is destroyed, you can place it face-up in your Spell & Trap Zone as a Continuous Spell, instead of sending it to the Graveyard.
511001136	Banish 5 cards in your Deck; Add 1 card from your opponent's Graveyard to your hand.
511001137	Once per turn, during your Standby Phase, if this card is in Attack Position: Increase this card's "LV" by 1 and ATK by 500, but it is still treated as "Silent Swordsman LV0".
511001138	Tribute 1 "Helios - The Primordial Sun", Special Summon 1 "Helios Due Megistus" from your hand or Deck.
511001139	Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) while you control 7 "Advanced Crystal Beast" cards with different names on your side of the field or in your Graveyard. If you do not have 7 "Advanced Crystal Beast" cards with different names on your side of the field or in your Graveyard, banish this card. This card cannot activate its effects the turn it is Special Summoned. ● (Quick Effect): Send all "Crystal Beast" cards you control to the Graveyard; this card gains 1000 ATK for each card sent. ● When this card would be destroyed, you can send 1 "Crystal Beast" card in your Spell & Trap Zone to the Graveyard instead.
511001140	Activate only when an opponent's monster declares an attack. Change the attack target to a Defense Position monster you control. It gains 600 DEF until the End Phase. After that battle, end the Battle Phase.
511001141	When your opponent draws a card(s): Increase this card's "LV" by 1 and ATK by 500 for each card they drew, but it is still treated as "Silent Magician LV0".
511001142	Roll a six-sided die. Draw cards equal to the result, then send an equal number of cards from the top of your Deck to the Graveyard.
511001143	While you have no cards in your hand: Your opponent discards half the cards in their hand, then, draw cards equal to the number of cards your opponent discarded.
511001144	[INVALID_DATA]
511001145	Discard all cards in your hand (if any); Shuffle your Deck, then draw 1 card and reveal it. If it is a Spell, activate it.
511001146	When this card is Normal Summoned: Target 1 Level 4 or lower Dragon-Type monster in either player's Graveyard; equip it to this card. Gains ATK equal to the equipped card's ATK. This card can attack your opponent directly, but when it does so using this effect, the battle damage inflicted to your opponent is halved. If this card would be destroyed by battle, the equipped monster is destroyed instead.
511001147	When this card is Summoned: All other Zombie-Type monsters you control gain 10% their ATK. All other Zombie-Type monsters you control gain 10% their ATK at the start of each of your turns.
511001148	This card's name is also treated as "Crystal Beast Topaz Tiger". If there is no "Advanced Dark" on the field, destroy this card. If this card attacks an opponent's monster, it gains 400 ATK during the Damage Step only. If this card in the Monster Zone is destroyed, you can place it face-up in your Spell & Trap Zone as a Continuous Spell, instead of sending it to the Graveyard.
511001149	Draw cards until you have 5 cards in your hand. During your 5th Standby Phase after activation, send all cards in your hand to the Graveyard.
511001150	With the entire body covered with ruby, this dragon's appearance is very beautiful. It doesn't like fighting and has very high defense power.
511001151	[INVALID_DATA]
511001152	[INVALID_DATA]
511001153	When this card is Normal Summoned: You can target 1 monster on the field; destroy it. Cannot attack the turn it is Summoned.
511001154	Each player who controls a Synchro Monster(s) can inflict 1000 damage to their opponent.
511001155	When you would take damage from an opponent's card effect: You take no damage, also, Special Summon 1 Synchro Monster from your Extra Deck with ATK equal to the damage you would have taken, ignoring its Summoning conditions, but its effects are negated.
511001156	Target 1 Synchro Monster you control; until the End Phase, it gains 300 ATK, and if it attacks a Defense Position monster, inflict piercing battle damage.
511001158	Target 1 Level 5 or higher monster in your hand; Special Summon monsters from your Graveyard to your opponent's side of the field equal to the number of Tributes required to Normal Summon that monster. (Your opponent chooses the battle position(s) of the Summoned monster(s).) During this turn, you can Normal Summon the targeted monster without Tributing.
511001159	Draw 1 card and reveal it. Then, shuffle it into your Deck. Once during this Duel, if that card or a card with the same name is played, inflict 1000 damage to your opponent.
511001160	[INVALID_DATA]
511001161	The DEF of all monsters currently on the field becomes 0, then inflict 400 damage to your opponent for each monster you control that has 0 DEF.
511001162	When an opponent's monster declares an attack while you control no monsters: Destroy all Attack Position monsters your opponent controls, and if you do, inflict 300 damage to your opponent for each monster destroyed.
511001163	When your opponent activates a Trap Card: Negate that activation and if you do, destroy that card.
511001164	Pay 1000 LP; Special Summon 2 "Fish Spawn Tokens" (Fish-Type/WATER/Level 1/ATK 0/DEF 0).
511001165	Special Summoned by the effect of "Fish Spawn"
511001166	When your opponent activates a Trap Card during the Battle Phase: Negate its activation, and if you do, destroy it.
511001167	Target 1 face-up Xyz Monster you control that has no Xyz Material; attach this card to it as an Xyz Material. During your Standby Phase, if this card is in your Graveyard because it was sent there to activate the target's effect: You can pay 1000 LP; attach this card to that target as an Xyz Material.
511001168	During the turn this card was activated, each time a WATER monster(s) is Summoned, you can increase the Level of those WATER monsters by 2.
511001169	Activate by sending 1 Fish-Type monster from your hand to the Graveyard. Monsters your opponent controls with less ATK than the sent monster's ATK cannot attack.
511001170	Until the End Phase of the 2nd turn after this card's activation, negate the effects of all Field Spells on the field.
511001171	Send 1 WATER monster with 2000 or more ATK from your hand to the Graveyard, then target 1 monster you control; it can attack directly this turn.
511001172	Target 1 monster on the field; banish it, and if you do, take 1000 damage if it was a WATER monster.
511001173	If an opponent's monster is destroyed by battle: Target 1 WATER monster in your Graveyard; Special Summon that target, but reduce its original ATK by 1000.
511001174	Target 1 monster you control; this turn, if it attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step. Also, this turn, each time it destroys an opponent's monster by battle: Target 1 Spell/Trap your opponent controls; destroy it.
511001175	Equip only to a WATER monster. If the equipped monster is used as an Xyz Material for an Xyz Summon, you can treat this card as an Xyz Material for that Summon, with the same Level as the equipped monster. You can only use 1 "Aqua Mirage" per Xyz Summon.
511001176	Both players draw 1 card and reveal it, then if either of those cards was a monster, each player Special Summons their monster to their opponent's side of the field in face-up Defense Position, and if either player does, the Summoning player(s) gains LP equal to the ATK of the monster they Summoned.
511001177	Send 1 card from the top of your Deck to the Graveyard for each Xyz Material currently attached to a monster your opponent controls, then draw 1 card.
511001178	When a WATER monster you control is destroyed and sent to the Graveyard: Add 1 "Rank-Up-Magic" Spell from your Deck to your hand.
511001179	During damage calculation, if you would take battle damage from a direct attack: That damage becomes 0, then Special Summon this card as an Effect Monster (Fish-Type/WATER/Level 5/ATK ?/DEF ?). (This card is also still a Trap.) This card's ATK/DEF become equal to the amount of battle damage you would have taken at the activation of this card.
511001180	If you take battle damage from an attack involving a "Number C" monster your opponent controls: Special Summon 1 "Number C102: Archfiend Seraph" and 1 "Number C103: Ragnafinity" from your Extra Deck, but their effects are negated.
511001181	When an effect that would inflict damage to a player(s) is activated: That damage becomes 0, and if it does, your opponent shuffles 1 face-up card they control into the Deck, then, if that card was a monster on the field, inflict damage to your opponent equal to its ATK on the field.
511001182	When an Xyz Monster is Special Summoned to your opponent's side of the field: Detach 1 Xyz Material from a "Galaxy-Eyes" Xyz Monster you control; send 1 Normal Spell from your Deck to the Graveyard, and if you do, you can activate the effect of the card sent to the Graveyard by this effect.
511001183	Target 1 monster you control; banish it, then return it to the field.
511001184	The Attribute of all face-up monsters currently on the field become WATER.
511001185	[INVALID_DATA]
511001186	Activate this card by paying 2000 of your opponent's LP; each player draws 1 card. Each time a player(s) draws a card(s), that player must reveal it, and if it is a Spell, they cannot Normal Summon for the rest of this turn.
511001187	If you control a "Number C" monster: Send 1 "Contract with Don Thousand" you control to the Graveyard; Special Summon 3 Xyz Monsters from your Extra Deck with "Number C101" through "Number C107" in its name, ignoring their Summoning conditions, but their effects are negated.
511001188	Target 1 "Galaxy" monster in your Graveyard; Special Summon it and equip it with this card. Its ATK is halved. During your End Phase, if the equipped monster did not inflict battle damage to your opponent this turn: Destroy it. If the equipped monster is used as an Xyz Material for an Xyz Summon, you can treat this card as a monster with a Level equal to the equipped monster's Level and use it as an Xyz Material for that Xyz Summon.
511001189	If you control both a "C" Xyz Monster and a card in your Spell & Trap Zone: Destroy all Spells/Traps on the field, and if you do, draw 1 card for each card destroyed. Cards drawn by this effect cannot be activated this turn.
511001190	While this card is in the Graveyard, it is treated as a Dragon-Type monster.
511001191	When a monster you control is targeted for an attack by an opponent's monster: Target the attack target; that target cannot be destroyed by battle. During this turn, if an opponent's monster battles with that target, it can attack once again, and when that target is targeted for an attack: Its ATK becomes equal to the ATK of the attacking monster +100.
511001192	Your opponent draws 1 card. During this turn, Machine-Type monsters you control cannot be destroyed by battle.
511001193	During your Battle Phase: Target 1 face-up monster you control; It loses 1000 ATK until the end of the Battle Phase, and can attack twice during this turn.
511001194	Choose 1 card from your opponent's Deck and place it underneath this card, then shuffle your opponent's Deck. During the End Phase of the turn this card leaves the field, add the card that was underneath this card to your opponent's hand.
511001195	Target 1 face-up monster whose current ATK is different than its original ATK; its ATK becomes its original ATK, and if it does, gain LP equal to the change in ATK.
511001196	When an "Umbral Horror" monster you control is destroyed by battle: Destroy the monster that destroyed it.
511001197	If you control a WATER monster: Activate this card by targeting 1 face-up monster your opponent controls; its effect(s) are negated, also it cannot attack. When it leaves the field, destroy this card.
511001198	When an opponent's monster declares a direct attack: Negate the attack, and if you do, end the Battle Phase.
511001199	When a monster is Set: Change that monster to face-up Defense Position. (Flip Effects are not activated.)
511001200	Target 1 face-up Xyz Monster that you own; Xyz Summon 1 Xyz Monster, and if you do, equip that target to the Xyz Monster you Xyz Summoned by this effect. The equipped monster gains ATK equal to the ATK of the monster equipped to it by this effect. If the equipped monster would be destroyed, you can send the monster equipped to it with this effect to the Graveyard instead.
511001201	Target 1 Trap Card in your Graveyard; add it to your hand.
511001202	Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by banishing 1 "Skull Flame" in your Graveyard. Once per turn: You can inflict 400 damage to your opponent for each "Burning Skull Head" in your Graveyard.
511001203	When a monster is Special Summoned: Destroy that monster, and gain LP equal to that monster's ATK.
511001204	[INVALID_DATA]
511001205	When this card is destroyed by battle and sent to the Graveyard: Inflict 800 damage to your opponent.
511001206	When this face-up card is targeted for an attack: You can send this card to the Graveyard to target 1 "Slime" monster in your Graveyard; Special Summon that monster in the same Battle Position as this card, and switch the attack target to that monster.
511001207	When this card is sent to the Graveyard: Draw 1 card.
511001208	When this card is destroyed by battle and sent to the Graveyard: Special Summon 3 "Slime Tokens" (Aqua-Type/WATER/Level 1/ATK 500/DEF 500) in Attack Position.
511001209	Special Summon 1 "Slime" monster from your hand.
511001210	When an opponent's Spell/Trap Card is activated: Discard 1 "Slime" monster; negate the activation, and if you do, destroy it.
511001211	When this monster is destroyed by battle: Your opponent takes any battle damage you took from that battle.
511001212	Neither player can Synchro Summon.
511001213	Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) when a Counter Trap Card you control negates the activation of an opponent's card(s) or effect(s) and cannot Special Summoned by other ways. While this card is in face-up Defense Position, neither player can Special Summon.
511001214	Activate only during your opponent's turn. This turn, your opponent can Special Summon 1 Level 4 or lower monster from their Deck. If they do, draw 2 cards. If not, you take 1000 damage during the End Phase.
511001215	A man potato. He is friend of Carrotman and Onionman.
511001216	A man carrot. He is friend of Potatoman and Onionman.
511001217	A man onion. He is friend of Carrotman and Potatoman.
511001218	This card gains 200 ATK for each "Spice" card in your Graveyard and 300 ATK for each banished monster.
511001219	Any monster sent to the Graveyard is banished instead. If "Carrotman", "Potatoman" and "Onionman" that you own are currently banished by this effect (Quick Effect): You can banish all monsters on the field; Special Summon 1 "Curry Fiend Roo" from your hand or Deck.
511001220	Add 3 "Spell Spice" cards from your Deck to your hand.
511001221	Inflict 200 damage to your opponent and gain 200 LP.
511001222	[INVALID_DATA]
511001223	Target 1 face-up Attack Position monster you control and 1 face-up Defense Position monster your opponent controls; Change your monster to face-up Defense Position, and change your opponent's monster to face-up Attack Position.
