id	name
53039326	Iron Core Specimen Lab
53046408	Emergency Provisions
53054833	Speedroid Double Yoyo
53063039	Malefic Claw Stream
53077251	Universal Adapter
53090623	Yellow-Bellied Oni
53100061	X-Saber Axel
53112492	Anti-Spell
53116300	Steelswarm Caller
53119267	Magical Thorn
53129443	Dark Hole
53136004	Emperor of Prophecy
53143898	Altergeist Marionetter
53152590	Iron Chain Coil
53153481	Armaill
53162898	Amazoness Sage
53167658	Blockout Curtain
53180020	Exa, Enforcer of the Nekroz
53183600	Blue-Eyes Toon Dragon
53193261	Wattkey
53199020	Fabled Dianaira
53208660	Pendulum Call
53239672	Spirit Barrier
53241226	Cross Over
53244294	Number 57: Tri-Head Dust Dragon
53251824	Raidraptor - Vanishing Lanius
53257892	Gigaplant
53262004	Odd-Eyes Vortex Dragon
53266486	Anesthrokket Dragon
53274132	Iron Chain Repairman
53291093	Mysterious Triangle
53293545	Firegrass
53303460	Impcantation Candoll
53309998	Sea Archiver
53315891	Timaeus the Knight of Destiny
53325667	Garden Rose Maiden
53334471	Gozen Match
53334641	Ghostrick Angel of Mischief
53341729	Light-Imprisoning Mirror
53347303	Blue-Eyes Shining Dragon
53363708	Raptinus' Supreme Magicblade
53375573	Dark King of the Abyss
53388413	Commander Gottoms, Swordmaster
53389254	Assault Blackwing - Sohaya the Rain Storm
53408006	Gem-Merchant
53413628	Code Talker
53417695	Escape of the Unchained
53451824	Mecha Phantom Beast Concoruda
53461122	Earth Effigy
53466826	Heroic Chance
53485634	Red-Eyes Retro Dragon
53490455	Salamangreat Raccoon
53493204	Goddess with the Third Eye
53503015	Frozen Rose
53519297	Blackboost
53527835	Dark City
53530069	Spirit of the Breeze
53539634	Sanwitch
53540729	Wind-Up Warrior
53550467	Noble Knight Drystan
53567095	Icarus Attack
53569894	Pyramid of Light
53573406	Masked Chameleon
53577438	Mathmech Nabla
53581214	Fire Reaper
53582587	Torrential Tribute
53586134	Bubble Blaster
53606874	Big Insect
53610653	Bound Wand
53620899	Mahjong Munia Maidens
53623827	Top Runner
53624265	Unchained Twins - Rakea
53656677	Power Frame
53666449	Minerva, Scholar of the Sky
53670497	Hieratic Seal From the Ashes
53678698	Bujin Mikazuchi
53693416	Eagle Eye
53701259	Sacred Beast Awakening
53701457	Number 28: Titanic Moth
53713014	Crazy Fish
53714009	Flamvell Uruquizas
53724621	Performapal Guitartle
53776525	Gigobyte
53778229	Silent Graveyard
53797637	Burner, Dragon Ruler of Sparks
53804307	Blaster, Dragon Ruler of Infernos
53819028	Predaplant Sarraceniant
53819808	Temple of the Six
53828396	Adhesive Explosive
53829412	Griffore
53830602	Fungi of the Musk
53832650	Meotoko
53839837	Vampire Lord
53842431	Mythical Beast Master Cerberus
53855409	Doppelwarrior
53855410	Doppel Token
53855411	Doppel Token
53860621	Glowing Crossbow
53890795	Rocket Jumper
53921056	General Gantala of the Ice Barrier
53927679	Fire Trooper
53932291	Speedroid Taketomborg
53936268	Personal Spoofing
53944920	Genex Furnace
53950487	Battlewasp - Halberd the Charge
53956001	The Weather Cloudy Canvas
53981499	Mighty Warrior
53982768	Dark Ruler Ha Des
53989821	SPYRAL GEAR - Utility Wire
54031490	Shien's Smoke Signal
54040221	Royal Firestorm Guards
54040484	Chaos Core
54048462	Fabled Valkyrus
54059040	Eisbahn
54082269	Blackwing Full Armor Master
54088068	Gouki Headbatt
54094821	Ritual Buster
54098121	Mysterious Puppeteer
54109233	Infinite Dismissal
54112932	Potato & Chips
54135423	Flower Cardian Willow
54149433	Fire King Avatar Garunix
54161401	Naturia Rock
54175023	Dimension Guardian
54178050	Dragon's Rage
54178659	The Weather Painter Rainbow
54185227	Vision HERO Gravito
54191698	Number 29: Mannequin Cat
54199839	Metaphys Ascension
54239282	Old Mind
54241725	The Prime Monarch
54248491	Relinquished Spider
54250060	Empowerment
54266211	Evolsaur Vulcano
54283059	Parallel World Fusion
54289683	Power Capsule
54297661	Dimension Reflector
54306223	Venom Swamp
54320860	Infernity Patriarch
54326448	Flamvell Archer
54338958	Steelswarm Cell
54343893	Vice Dragon
54351224	Ritual Weapon
54358015	Galaxy Stealth Dragon
54359696	Stoic of Prophecy
54360049	Catoblepas and the Witch of Fate
54366836	Number 54: Lion Heart
54401832	Metalfoes Crimsonite
54407825	Earthshattering Event
54415063	Harpie Lady 3
54423935	Raidraptor Replica
54446813	Dinowrestler Martial Ampelo
54447022	Soul Charge
54451023	Plant Food Chain
54455435	Winda, Priestess of Gusto
54455664	Dragunity Brandistock
54458867	Squib Draw
54484652	Black Luster Soldier - Super Soldier
54485355	Sublime Knight - Expaladin
54490275	Ghostrick Yuki-onna
54493213	Helios - The Primordial Sun
54497620	Gadget Driver
54507222	Galaxy Worm
54512827	Ghostrick Lantern
54514594	Volcanic Hammerer
54520292	Koa'ki Meiru Ice
54525057	Crusadia Draco
54529134	Salamangreat Transcendence
54537489	Mare Mare
54537490	Mini Mare Mare Token
54539105	War-Lion Ritual
54541900	Karbonala Warrior
54569495	Marincess Crown Tail
54578613	Dragunity Legionnaire
54579801	High Tide Gyojin
54582424	Blue Mountain Butterspy
54591086	Virus Cannon
54615781	Spirit of the Winds
54620698	Gem-Knight Tourmaline
54622031	Great Mammoth of Goldfine
54629413	Guerilla Kite
54631665	SPYRAL Resort
54631834	Terminal World
54635100	Linkerbell
54635862	Gentlemander
54652250	Man-Eater Bug
54658815	Remote Rebirth
54693926	Dark Ruler No More
54702678	Barbaroid, the Ultimate Battle Machine
54704216	Nightmare Wheel
54706054	The Calibrator
54719828	Number 16: Shock Master
54747648	Green Turtle Summoner
54749427	Destiny HERO - Defender
54752875	Twin-Headed Thunder Dragon
54757758	Mudragon of the Swamp
54762426	Treasure Map
54766667	Light Effigy
54772065	Battlewasp - Twinbow the Attacker
54773234	Forbidden Scripture
54807656	Wailing of the Unchained Souls
54813225	Duck Fighter
54828837	Cerulean Sky Fire
54844990	Skull Stalker
54860010	Worm Prince
54878498	Kelbek
54880296	Yosenju Wind Worship
54895237	The Weather Painter Sun
54903668	Yosenjus' Secret Move
54912977	Ancient Lamp
54913680	Six Scrolls of the Samurai
54936498	Influence Dragon
54941203	Tuning Magician
54959865	Neo-Spacian Air Hummingbird
54965929	Mythical Beast Medusa
54974237	Eradicator Epidemic Virus
54976796	Level Limit - Area A
54977057	Cards from the Sky
55001420	Arcane Archer of the Forest
55008284	The League of Uniform Nomenclature
55010259	Gold Gadget
55013285	Troop Dragon
55014050	Water Girl
55034079	Link Turret
55046718	Vylon Component
55051920	Orcustrated Core
55063681	Power Supplier
55063751	Gameciel, the Sea Turtle Kaiju
55067058	Number 19: Freezadon
55072170	Witchcrafter Masterpiece
55099248	Naturia Strawberry
55100740	Chemicritter Hydron Hawk
55106249	Deskbot 006
55117418	Nega-Ton Corepanel
55119278	Morphtronic Radion
55136228	Indomitable Gladiator Beast
55144522	Pot of Greed
55154048	Nordic Relic Draupnir
55168550	Galaxy Brave
55171412	Elemental HERO Aqua Neos
55204071	Gimmick Puppet Nightmare
55210709	Lisark
55226821	Lightning Blade
55241609	Crusadia Reclusia
55256016	Judgment of Anubis
55271628	Tyrant's Throes
55277252	The Fabled Nozoochee
55285840	Time Thief Redoer
55291359	Succubus Knight
55312487	Crusadia Vanguard
55321970	Gust Fan
55326322	Crystron Rosenix
55326323	Crystron Token
55337339	Job-Change Mirror
55343236	Malefic Red-Eyes B. Dragon
55348096	Arsenal Robber
55351724	Bownty
55375684	Summon Cloud
55401221	Batteryman D
55410871	Blue-Eyes Chaos MAX Dragon
55415564	D/D Evil
55416843	Feast of the Wild LV5
55424270	Mythical Beast Cerberus
55428242	Traptrix Atrax
55428811	Fifth Hope
55444629	Lesser Dragon
55461064	Destiny HERO - Blade Master
55465441	Give and Take
55470553	Number 98: Antitopian
55488859	Evoltile Gephyro
55501446	Lightserpent
55538156	Ultimate Fire Formation - Sinto
55550921	Battle Warrior
55553602	Performapal Dramatic Theater
55567161	Pot the Trick
55569674	Celestial Sword - Eatos
55573346	Oops!
55586621	Fortune Lady Dark
55589254	Frost and Flame Dragon
55591586	Thunder Dragonduo
55599882	Bujintervention
55608151	Gryphon Wing
55610595	Blackwing - Pinaki the Waxing Moon
55615891	Elemental HERO Wild Wingman
55623480	Fairy Tail - Snow
55624610	Scrap Hunter
55673611	Psychic Trigger
55690251	Darklord Desire
55691901	Great Bill
55696885	Plague Wolf
55702233	Selkie the Living Memory
55704856	Cyberload Fusion
55705473	Baobaboon
55713623	Shrink
55725117	Prank-Kids Dropsies
55727845	Number 96: Dark Mist
55735315	Soul Drain Dragon
55737443	Exxod, Master of The Guard
55742055	Noble Knights of the Round Table
55758589	Photon Wyvern
55761792	Black Luster Ritual
55762976	Gussari @Ignister
55763552	Dragon Piper
55773067	Drop Off
55784832	Morinphen
55787576	World Legacy - "World Shield"
55794644	Master Hyperion
55818463	Lich Lord, King of the Underworld
55821894	Amazoness Fighter
55824220	Pyroxene Fusion
55838342	Crusadia Krawler
55863245	Tatsunoko
55870497	Burning Bamboo Sword
55875323	Electric Lizard
55878038	Chaos Dragon Levianeer
55878039	Chaos Dragon Levianeer
55885348	Kozmo Dark Destroyer
55888045	Number C106: Giant Red Hand
55935416	Number 56: Gold Rat
55948544	Judgment of the Pharaoh
55969226	Blue Dragon Summoner
55976207	Execution of the Contract
55982698	Ally of Justice Reverse Break
55985014	Miracle Kids
55991637	Dragon's Gunfire
55997110	Performapal Handsamuraiger
55998462	Metal Fish
56001930	The Return to the Normal
56003780	Salamangreat Jack Jaguar
56043446	Viser Des
56043447	Viser Des
56049970	Crystron Prasiortle
56051086	Number 43: Manipulator of Souls
56051648	Spider Egg
56051649	Spider Token
56052205	Unifrog
56058888	Royal Surrender
56074358	Morphtronic Map
56094445	Ancient Gear Soldier
56105047	Gogogo Ghost
56111151	Kyoutou Waterfront
56119752	Present Card
56120475	Sakuretsu Armor
56132807	Apple Magician Girl
56166150	Lumina, Twilightsworn Shaman
56174248	Prophecy Destroyer
56198785	Guard Ghost
56209279	Infernity Necromancer
56223084	Needle Sunfish
56240989	Evoltile Casinerio
56246017	Archfiend's Roar
56252810	Assault Revival
56256517	Ledger of Legerdemain
56260110	Raimei
56283725	Kumootoko
56286179	Drill Synchron
56292140	Number 51: Finisher the Strong Arm
56308388	Time Thief Winder
56321639	Spellbook Star Hall
56337500	Cyberse Reminder
56339050	Roar of the Earthbound Immortal
56342351	M-Warrior #1
56343672	Rescue Ferret
56346071	Totem Five
56350972	Saffira, Queen of Dragons
56364287	Cyber Dragon Herz
56369281	Wolf Axwielder
56387350	Vampire Baby
56399890	The Fabled Catsith
56410040	Junk Forward
56413937	Warrior of Tradition
56421754	U.A. Mighty Slugger
56427559	Gimmick Puppet Gear Changer
56433456	The Sanctuary in the Sky
56460688	Different Dimension Gate
56511382	Genex Ally Volcannon
56514812	Kunoichi
56524813	Raging Eria
56526564	Break Off Trap Hole
56532353	Neo Blue-Eyes Ultimate Dragon
56532632	Chivalry
56535497	Berserking
56562619	Black Dragon Ninja
56570271	Destiny HERO - Disk Commander
56574543	Bujingi Sinyou
56577312	Wattrain
56585883	Harpie Harpist
56594520	Gaia Power
56597272	Cloudian - Sheep Cloud
56597273	Cloudian Token
56605802	Phantom Cricket
56606928	Eternal Drought
56611470	Artifacts Unleashed
56619314	D/D/D Dragon King Pendragon
56638325	Stellarknight Delteros
56641453	Cocoon Veil
56647086	Invader of Darkness
56649609	Phantasm Spiral Dragon
56655675	Ritual Beast Ulti-Gaiapelio
56673480	Contract with Don Thousand
56675280	Performapal Parrotrio
56681873	Terratiger, the Empowered Warrior
56704140	Geomancer of the Ice Barrier
56713174	Thunder Dragondark
56713552	Obese Marmot of Nefariousness
56746202	Scrap Chimera
56747793	United We Stand
56768355	Vylon Alpha
56769674	DNA Transplant
56773577	Necrovalley Temple
56784842	Angel O7
56789759	Tyhone #2
56804361	Aether, the Empowering Dragon
56809158	Mekk-Knight Red Moon
56824871	Flame Noble Knight Renaud
56827051	Ariel, Priestess of the Nekroz
56830749	Share the Pain
56832966	Number S39: Utopia the Lightning
56839613	Batteryman Micro-Cell
56840427	Number C39: Utopia Ray
56840658	Poison Draw Frog
56856951	Meteor Flare
56894757	Witchcrafter Draping
56897896	Mono Synchron
56907389	Musician King
56907986	Kozmo Strawman
56910167	Superdreadnought Rail Cannon Gustav Max
56916805	Energy Drain
56920308	The Ultimate Creature of Destruction
56921677	Heraldic Beast Basilisk
56931015	Gravity Behemoth
56948373	Mask of the Accursed
56980148	Dinowrestler Systegosaur
56981417	Spellbook of the Master
56984514	Golden Land Forever!
56993276	Wattcancel
56993277	Wattcancel
56995655	Ominous Fortunetelling
57006589	Energy-Absorbing Monolith
57019473	Sishunder
57031794	Super Quantal Mech Beast Magnaliger
57036718	Zubaba Buster
57043117	Giant Soldier of Steel
57043986	Blue-Eyes Solid Dragon
57046845	Gearfried the Swordmaster
57047293	Eye of the Void
57062206	Doitsu
57069605	Frozen Soul
57093995	Condolence Puppet
57103969	Fire Formation - Tenki
57108202	Morphtronic Remoten
57115864	Lumenize
57116033	Winged Kuriboh
57116034	Winged Kuriboh
57135971	Red-Eyes Fang with Chain
57139487	Chain Disappearance
57143342	Cir, Malebranche of the Burning Abyss
57160136	Cynet Mining
57182235	Token Thanksgiving
57201737	Leodrake's Mane
57238939	Genex Ally Remote
57246528	Synchro Transcend
57261568	Flower Cardian Peony with Butterfly
57270476	Grave Lure
57272170	Evigishki Soul Ogre
57274196	Enlightenment
57281778	Ryu Kokki
57282724	World Gears of Theurlogical Demiurgy
57288064	Shiranui Samuraisaga
57288708	World Legacy - "World Chalice"
57305373	Two-Mouth Darkruler
57308711	Unicycular
57312333	Amazoness Call
57314798	Number 100: Numeron Dragon
57319935	Xyz Xtreme !!
57346400	Guard Dog
57348141	Twilight Eraser
57354389	Sentry Soldier of Stone
57355219	Paradox Fusion
57384901	Interdimensional Warp
57405307	Winged Dragon, Guardian of the Fortress #2
57409948	Bombardment Beetle
57421866	Level Eater
57425061	Vision Fusion
57433966	Danger! Excitement! Mystery!
57441100	Herculean Power
57450198	Super Quantal Mech Beast Lusterrex
57458399	Satellite Synchron
57470761	Tyrant Wing
57473560	Wightprince
57477163	Frightfur Sheep
57482479	Luminous Soldier
57496978	Clashing Souls
57543573	Worm Illidan
57549932	Dawnbreak Gardna
57554544	Fire King Island
57568840	Delta Flyer
57579381	Darklord Marie
57585212	Self-Destruct Button
57594700	Schuberta the Melodious Maestra
57610714	Cloudian - Eye of the Typhoon
57617178	Sonic Bird
57624336	Archfiend Eccentrick
57647597	Reptilianne Lamia
57662975	Darkstorm Dragon
57666212	Kuraz the Light Monarch
57690191	Noble Knight Brothers
57707471	Number 21: Frozen Lady Justice
57728570	Crush Card Virus
57728571	Crush Card Virus
57731460	Gladiator Beast Equeste
57734012	Rank-Up-Magic - The Seventh One
57753602	Gem Flash Energy
57761191	Metaltron XII, the True Dracombatant
57769391	Altergeist Pixiel
57774843	Judgment Dragon
57777714	Ritual Beast Tamer Zeframpilica
57782164	Gagagawind
57784563	Dark Blade the Captain of the Evil World
57793869	The Wicked Eraser
57815601	Ritual Beast Ambush
57823578	Simorgh Sky Battle
57827484	Shadow Delver
57831349	Nine Pillars of Yang Zing
57835716	Orcust Harp Horror
57836546	Xyz Double Back
57839750	Mother Grizzly
57844634	Nimble Musasabi
57869175	Fortune Lady Past
57882509	Mask of Weakness
57902193	Painful Return
57902462	Divine Knight Ishzark
57916305	Witchcrafter Creation
57935140	Tenderness
57953380	Card of Safe Return
57962537	Wind-Up Rat
57995165	Extra-Foolish Burial
57996334	Dododo Buster
58004362	Xtra HERO Cross Crusader
58012107	Alien Psychic
58012707	Giant Ballpark
58015506	Pikeru's Second Sight
58016954	Shaddoll Zefranaga
58054262	Machina Force
58058134	Slacker Magician
58062306	Rose Princess
58069384	Cyber Dragon Nova
58071123	Oxygeddon
58074177	Odd-Eyes Wing Dragon
58074572	Mooyan Curry
58092907	Performapal Celestial Magician
58098303	Flame Ogre
58116537	Ancient Warriors Saga - Sun-Liu Alliance
58120309	Starlight Road
58131925	Blackwing - Damascus the Polar Night
58132856	Toy Magician
58139128	Gravekeeper's Shaman
58139997	Witchcrafter Edel
58147549	Masked HERO Goka
58165765	Red Dragon Ninja
58169731	Wall of Disruption
58185394	Giant Kozaky
58192742	Petit Moth
58199906	Cybernetic Fusion Support
58206034	Dark Lucius LV8
58242947	Junk Collector
58257569	Red-Eyes Baby Dragon
58258899	TGX300
58268433	Blade Rabbit
58270977	Magistery Alchemist
58272005	Survival of the Fittest
58293343	Tyrant Burst Dragon
58297729	Transmission Gear
58314394	Ground Attacker Bugroth
58324930	Anarchist Monk Ranshin
58330108	Gigarays Gandora the Dragon of Destruction
58332301	Evil HERO Dark Gaia
58369990	Doomstar Magician
58374719	World Legacy Struggle
58383100	Cipher Mirror Knight
58392024	Mispolymerization
58400390	Beckoned by the World Chalice
58419204	Survival Instinct
58421530	Tactical Exchanger
58441120	Harmonic Waves
58446973	Infernoid Decatron
58453942	Psychic Snail
58464739	Pulse Mines
58468105	Dangerous Frightfur Nightmary
58471134	Mermail Abysspike
58475908	Wind-Up Snail
58477767	Queen's Pawn
58481572	Masked HERO Dark Law
58494728	Steelswarm Girastag
58504745	Brotherhood of the Fire Fist - Cardinal
58518520	Clear Effector
58528964	Flame Ghost
58531587	Bubble Bringer
58538870	Oppressed People
58551308	Spear Cretin
58554959	Evil HERO Malicious Edge
58569561	Aromage Rosemary
58577036	Reasoning
58582979	Defrag Dragon
58600555	Digital Bug Corebage
58601383	Gaia Drake, the Universal Force
58604027	The Legendary Exodia Incarnate
58607704	Fiend's Hand Mirror
58616392	Doomdog Octhros
58621589	Shadow of Eyes
58628539	Xyz Effect
58641905	Ring of Defense
58655504	Gnomaterial
58657303	Gravekeeper's Spiritualist
58672736	Dinowrestler Giga Spinosavate
58685438	Bicorn Re'em
58695102	Re-Cover
58696829	Bio-Mage
58699500	Cherubini, Ebon Angel of the Burning Abyss
58712976	Infernal Flame Vixen
58753372	Super Quantal Fairy Alphan
58760121	Worm Falco
58775978	Nightmare's Steelcage
58786132	Lucius the Shadow Vassal
58787301	Darklord Descent
58807980	Monoceros
58811192	Ritual Beast Ulti-Kimunfalcos
58818411	Empress Mantis
58820853	Blackwing - Shura the Blue Flame
58820923	Number 95: Galaxy-Eyes Dark Matter Dragon
58831685	Giant Red Seasnake
58843503	Medium Piece Golem
58851034	Cursed Seal of the Forbidden Spell
58859575	VW-Tiger Catapult
58861941	Ooguchi
58873391	Fish Depth Charge
58901502	Goyo Defender
58911105	Upstart Golden Ninja
58921041	Anti-Spell Fragrance
58924378	Wattcastle
58932615	Elemental HERO Burstinatrix
58932616	Elemental HERO Burstinatrix
58947797	Vampire Duke
58981727	Yosenju Sabu
58984738	Dinomight Knight, the True Dracofighter
58988903	Rank-Up-Magic Skip Force
58990362	Zefraniu, Secret of the Yang Zing
58990631	Automatic Laser
58996430	Wulf, Lightsworn Beast
59019082	Garoth, Lightsworn Warrior
59023523	Cybernetic Magician
59036972	Mavelus
59042331	Hedge Guard
59048135	Augmented Heraldry
59053232	Turu-Purun
59054773	Ignister A.I.Land
59057152	Noble Knight Medraut
59057953	Abyss Actors Back Stage
59070329	Utopian Aura
59071624	Traptrix Allomerus
59123194	Enlightenment Paladin
59123937	D/D Vice Typhon
59156966	Golden Gearbox
59160188	Lair of Darkness
59160189	Torment Token
59170782	Mermail Abysstrite
59185998	Altergeist Pookuery
59197169	Yami
59208943	Time Thief Perpetua
59235795	Destruction Cyclone
59237154	Shifting Shadows
59251766	Bujingi Hare
59255742	Goyo Emperor
59258334	Brainwashing Beam
59281822	Umbramirage the Elemental Lord
59281922	Cyber Dragon Drei
59290628	Nightmare Horse
59297550	Wind-Up Magician
59305593	Mistake
59312550	Jurrac Velo
59332125	A.I. Love Fusion
59344077	Magic Drain
59364406	Burning Beast
59368956	Deskbot 002
59371387	The Resolute Meklord Army
59380081	Big-Tusked Mammoth
59383041	Toon Alligator
59385322	Core Blaster
59388357	Circle of the Fire Kings
59392529	Elemental HERO Liquid Soldier
59432181	Fusion Tag
59438930	Ghost Ogre & Snow Rabbit
59438931	Ghost Ogre & Snow Rabbit
59463312	Eidos the Underworld Squire
59464593	Armed Dragon LV10
59479050	Number 71: Rebarian Shark
59482302	Ally Salvo
59490397	Gergonne's End
59496924	Kozmo Landwalker
59509952	Archlord Kristya
59514116	Secrets of Dark Magic
59537380	Guardragon Agarpain
59546528	Dance Princess of the Ice Barrier
59546797	Juragedo
59560625	Shift
59563768	Tenshin
59575539	Krebons
59577547	Salamangreat Parro
59593925	Resonant Destruction
59604521	Trickstar Rhodode
59616123	Trap Stun
59627393	Number 105: Battlin' Boxer Star Cestus
59640711	Speedroid Den-Den Daiko Duke
59642500	Masked HERO Anki
59644128	Gouki Jet Ogre
59644958	Overlay Owl
59650656	Tachyon Chaos Hole
59687381	Defense Zone
59695933	Intercept
59699355	Scrap Rage
59707204	Simorgh, Bird of Protection
59708927	Umbral Horror Ghost
59718521	Mind Over Matter
59724555	Dodododwarf Gogogoglove
59741415	Machina Overdrive
59744639	Windstorm of Etaqua
59750328	Card of Demise
59755122	Dragunity Phalanx
59762399	Performapal Odd-Eyes Light Phoenix
59771339	Junk Berserker
59778096	World Legacy Bestowal
59784896	Dark Zebra
59785059	Igknight Champion
59793705	Elemental HERO Bladedge
59797187	Gonogo
59808784	Berlineth the Firestorm Vassal
59811955	Ancient Gear Workshop
59820352	Earth Chant
59822133	Blue-Eyes Spirit Dragon
59834564	Bonfire Colossus
59839761	Delta Crow - Anti Reverse
59843383	Shiranui Sunsaga
59851535	Witchcrafter Potterie
59859086	Splash Mage
59905358	Dice Try!
59907935	Cyber Archfiend
59911557	Gogogo Goram
59913418	Demise, Supreme King of Armageddon
59919307	Back to the Front
59934749	Isolde, Two Tales of the Noble Knights
59951714	Majiosheldon
59957503	Cash Back
59965151	Ghost Gardna
59969392	Archfiend Zombie-Skull
59975920	Super Quantum Red Layer
59983499	Dancing Elf
60004971	Dragunity Divine Lance
60018643	Cynet Codec
60025883	Duel Link Dragon, the Duel Dragon
60025884	Duel Dragon Token
60033398	Ancient Warriors - Herald Zhang Yuan
60071928	Righty Driver
60080151	Memory of an Adversary
60082869	Dust Tornado
60102563	Maji-Gire Panda
60161788	Blizzed, Defender of the Ice Barrier
60162470	Zero Extra Link
60168186	Dark Contract with the Entities
60181553	Mira the Star-Bearer
60187739	Turbo Booster
60195675	Infinitrack Mountain Smasher
60202749	Abyss-sphere
60222213	Raphion, the Timelord
60222582	Galaxy Expedition
60226558	Nephe Shaddoll Fusion
60228941	Snoww, Unlight of Dark World
60229110	Granmarg the Rock Monarch
60234913	Ritual of Grace
60246171	Soitsu
60258960	Legendary Flame Lord
60279710	Cyberse Enchanter
60292055	Elphase
60303245	Salamangreat Almiraj
60306104	No Entry!!
60312997	Reanimation Wave
60316373	Heraldic Beast Aberconway
60349525	Cracking Dragon
60365591	Shinato's Ark
60369732	Final Ritual of the Ancients
60375194	Vendread Daybreak
60391791	Senri Eye
60398723	Murmur of the Forest
60399954	Union Attack
60406591	Sinister Seeds
60406592	Sinister Seed Token
60410769	Jutte Fighter
60417395	Darkness Neosphere
60431417	Twilight Twin Dragons
60433216	King Scarlet
60434101	Fabled Gallabas
60434189	Pendulum Impenetrable
60461077	Gouki Riscorpio
60470713	Madolche Ticket
60473572	Metalfoes Steelen
60482781	Mystic Swordsman LV6
60493189	Elemental HERO Plasma Vice
60508057	Raidraptor - Napalm Dragonius
60519422	Kishido Spirit
60530944	Battle of the Elements
60534585	Battle Instinct
60549248	Batteryman 9-Volt
60551528	Infernoid Pirmais
60577362	Overpowering Eye
60589682	Twin Long Rods #1
60600126	Cyber Emergency
60606759	Renge, Gatekeeper of Dark World
60621361	Monster Rebone
60627999	Sanguine Swamp
60634565	Reptilianne Hydra
60643553	Ghost Sister & Spooky Dogwood
60643554	Ghost Sister & Spooky Dogwood
60645181	Heroic Champion - Excalibur
60666820	Nefarious Archfiend Eater of Nefariousness
60668166	Naturia Cherries
60675348	Dinomists Howling
60681103	Divine Dragon Lord Felgrand
60682203	Cold Wave
60694662	Skelengel
60709218	Bond Between Teacher and Student
60715406	Tentacle Plant
60718396	Flamvell Counter
60728397	Venom Shot
60741115	Damage Eater
60743819	Fiend Griefing
60764581	Stray Lambs
60764582	Lamb Token
60764583	Lamb Token
60800381	Junk Warrior
60802233	Kuwagata α
60806437	UFO Turtle
60822251	Kaiki the Unity Star
60832978	Double Resonator
60862676	Flame Cerebrus
60866277	Earthshaker
60876124	Rare Value
60879050	Train Connection
60880471	Hellebore the Rikka Fairy
60912752	D.D. Borderline
60930169	Broken Blocker
60942444	Tenyi Spirit - Mapura
60944809	Glorious Numbers
60946968	Otherworld - The "A" Zone
60950180	Raidraptor - Sharp Lanius
60953118	Arcana Force XIV - Temperance
60953949	Ancient Gear Box
60954556	Lyrilusc - Sapphire Swallow
60990740	Absolute King Back Jack
60992105	Blackfeather Darkrage Dragon
60992364	ZW - Leo Arms
60999392	Machina Soldier
61011311	Zenmailfunction
61019812	Red Duston
61032879	Synchronized Realm
61044390	Chaos End
61049315	Naturia Rosewhip
61068510	Tornado
61127349	Big Bang Shot
61132951	Heroic Challenger - Night Watchman
61156777	BOXer
61166988	Wild Nature's Release
61173621	Edge Imp Chain
61175706	Arcana Force IV - The Emperor
61181383	Battery Charger
61190918	Toon Buster Blader
61201220	Phantom Ghost
61204971	Elemental HERO Thunder Giant
61231400	Pyrotech Mech - Shiryu
61245672	Decode Talker Heatsoul
61248471	Archfiend's Ascent
61254509	Tripod Fish
61257789	Stardust Dragon/Assault Mode
61258740	Sea Lord's Amulet
61269611	Dinowrestler Iguanodraka
61283655	Trickstar Candina
61307542	Paleozoic Anomalocaris
61307543	Paleozoic Anomalocaris
61314842	Advanced Heraldry Art
61318483	Ghostrick Jackfrost
61320914	Vision HERO Minimum Ray
61344030	Starliege Paladynamo
61370518	Skull Archfiend of Lightning
61380658	Watthopper
61391302	Odd-Eyes Advance Dragon
61397885	Phantasm Spiral Power
61399402	Light Dragon @Ignister
61405855	Sword of Dragon's Soul
61411502	Elemental Burst
61420130	Paleozoic Hallucigenia
61441708	Sacred Phoenix of Nephthys
61454890	Necrolancer the Time-lord
61459246	Dream Mirror Oneiromancy
61465001	Loud Cloud the Storm Serpent
61466310	Return of the Monarchs
61468779	Grandsoil the Elemental Lord
61472381	Brotherhood of the Fire Fist - Eland
61488417	Chiwen, Light of the Yang Zing
61505339	The Creator
61528025	Banisher of the Light
61529473	True Draco Apocalypse
61538782	Truckroid
61557074	Palace of the Elemental Lords
61583217	Cynet Universe
61587183	Dark Scorpion - Chick the Yellow
61592395	Spellbook of Eternity
61613388	U.A. Turnover Tactics
61622107	Bubble Crash
61623148	Dark World Grimoire
61632317	Sinister Sprocket
61639289	Igknight Crusader
61641818	Cyberspace Dragon Longlong
61650133	Summoning Curse
61654098	World Legacy Discovery
61656650	Remote Revenge
61665245	Summon Sorceress
61677004	Predaplant Darlingtonia Cobra
61679541	Battlin' Boxer Rabbit Puncher
61692648	Lionhearted Locomotive
61705417	Graverobber
61737116	Elder of the Six Samurai
61740673	Imperial Order
61757117	Divine Grace - Northwemko
61764082	Dinowrestler Rambrachio
61777313	Vanadis of the Nordic Ascendant
61791132	Malicevorous Fork
61802346	Blizzard Dragon
61807040	Flelf
61818176	Ghostrick Renovation
61831093	Greenkappa
61840587	Portable Battery Pack
61844784	Magic Reflector
61850482	Level Modulation
61854111	Legendary Sword
61864793	Earthquake Giant
61884774	Yosenju Oroshi Channeling
61888819	Steelswarm Origin
61901281	Black Dragon Collapserpent
61912252	Infinitrack Trencher
61936647	Phantom Knights' Sword
