id	type
66011101	8388641
66015185	67108897
66022706	33
66023650	67108897
66066482	33
66073051	17
66084673	33
66094973	33
66100045	131076
66104644	16777249
66127916	4
66141736	8225
66149377	4
66165755	8225
66171432	2
66194206	4
66200210	33
66200211	16401
66214679	33
66226132	67108897
66235877	97
66262416	33
66288028	33
66290900	65538
66322203	65538
66331855	33
66337215	33
66362965	33
66378485	4129
66386380	33
66393507	67108897
66395299	131076
66399653	524290
66399675	33
66403530	67108897
66413481	33
66436257	33
66451379	33
66457138	33
66457407	4129
66499018	33
66500065	33
66506689	8388641
66516792	17
66518841	4
66523544	8388641
66526672	131076
66540884	33
66547759	8388641
66570171	33
66574418	33
66602787	17
66604523	4
66607691	65538
66625883	4129
66661678	33
66661679	16401
66668900	33
66672569	17
66690411	33
66698383	8225
66707058	33
66712593	33
66719324	2
66719533	131074
66722103	33
66727115	4
66729231	161
66733743	33
66740005	33
66742250	4
66750703	524290
66752837	33
66762372	4129
66765023	33
66768175	16777249
66788016	2
66789970	33554465
66809920	33
66815913	545
66816282	33
66818682	8225
66835946	131074
66836598	17
66853752	4129
66863374	67108897
66865880	131074
66870733	67108897
66889139	65
66926224	2
66927994	17
66938505	4129
66947414	131074
66947913	262146
66957584	131074
66970002	8388641
66970385	2
66973070	33
66976526	8225
66989694	17
66994718	1048580
67007102	131076
67030233	8225
67037924	4
67038874	4129
67045174	4
67045745	33
67048711	131074
67049542	17
67050396	33
67073561	67108897
67095270	4
67098114	8225
67105242	17
67111213	33
67113830	4
67120578	33
67136033	33
67159705	1057
67169062	2
67173574	8388641
67196946	2
67211766	33
67218327	33
67223587	4
67225377	33
67227834	262146
67231737	67108897
67232306	4
67234805	131076
67237709	524290
67249508	4
67267333	33
67270095	4129
67273917	16777233
67284107	2101281
67284108	16401
67284109	16401
67284110	16401
67284111	16401
67284908	17
67287533	131074
67300516	33
67310848	33
67316075	33
67328336	524290
67371383	17
67378104	2
67381587	4
67385964	33
67441435	4129
67443336	4
67445676	33
67464807	4
67466547	33
67468948	33
67483216	33
67489919	4129
67489920	16401
67494157	17
67503139	2097185
67508932	8225
67511500	33
67526112	65538
67532912	17
67547370	33554465
67556500	12321
67559101	33
67586735	33
67598234	67108865
67616300	524290
67629977	33
67630339	4
67646312	2097185
67647362	67108897
67675300	33
67680512	67108897
67688478	33
67692580	33
67696066	33
67712104	67108897
67723438	65538
67724379	17
67744384	2097185
67748760	33
67750322	33
67754901	16777249
67757079	33
67775894	262146
67779172	2
67808837	16777249
67820935	4
67829249	2
67831115	524290
67841515	17
67865534	25165857
67901914	65538
67904682	8225
67922702	33
67922703	16401
67926903	8388641
67934141	33
67949763	4
67949764	16401
67951831	2
67955331	2
67957315	33
67959180	33
67964209	33
67968069	2
67985943	97
67987302	33
67987611	4
68001309	131074
68005187	2
68007326	33
68018709	33
68024506	33
68049471	17
68054593	4
68057622	131074
68073522	131074
68077936	4
68078978	33
68084557	8225
68087897	33
68120130	33
68124775	8225
68140974	33554465
68144350	33
68159562	4
68167124	33
68170903	4
68171737	17
68182934	16777233
68184115	33
68191243	2
68191756	65538
68199168	33
68215963	33
68226653	33
68246154	33
68280530	33
68295149	67108897
68299524	33
68304813	131074
68319538	8225
68334074	4
68339286	17
68353324	33
68366996	2081
68371799	33
68392533	262146
68395509	16777249
68396121	8388641
68396778	2
68400115	131076
68401546	17
68406755	33554465
68427465	262146
68431965	12321
68450517	33
68456353	1048580
68462976	524290
68464358	4129
68473226	33
68477598	1048580
68505803	4113
68507541	97
68516705	17
68535320	33
68540058	4
68540059	4
68543408	33
68597372	8388641
68601507	33
68618157	8388641
68625727	2097185
68638985	17
68658728	33
68661341	2
68663748	2
68670547	33
68688135	1048580
68722455	33
68745629	97
68762510	2081
68769900	33
68774379	33554465
68786330	131074
68809475	33
68811206	33
68812773	33
68815132	33
68815401	65538
68815402	16401
68819554	33
68823957	33
68829754	2
68833958	2
68836428	8388641
68846917	17
68860936	2097185
68870276	17
68875140	131076
68881649	33
68928540	17
68933343	4129
68934651	67108897
68937720	131076
68941332	4
68950538	33
68957925	2
68963107	17
68987122	67108897
68989981	33
69000994	33
69003792	65538
69015963	33
69023354	33
69025477	33
69031175	8225
69035382	130
69039982	524290
69042950	65538
69058960	8388641
69069911	8388641
69072185	16777249
69073023	67108897
69091732	4
69105797	33
69109764	33
69112325	131074
69121954	67108897
69122763	4
69123138	129
69140098	17
69140099	17
69155991	33
69162969	2
69164989	2
69170403	33
69170557	8388641
69176131	65538
69181753	33
69196160	2
69207766	33
69211541	16777249
69217334	524290
69228245	16777249
69230391	33
69243722	33
69243953	262146
69247929	17
69257165	2
69270537	65538
69279219	65538
69293721	33
69296555	524290
69303178	33
69304426	33
69313735	2
69319869	65538
69320362	65538
69327790	33
69351984	16777233
69380702	17
69381150	131076
69394324	97
69402394	4
69408987	524290
69448290	33
69452756	131076
69455834	17
69456283	1057
69461394	8225
69488544	2081
69512157	16777233
69514125	8225
69526976	33
69529337	33
69529567	33
69537999	131074
69542930	65538
69550259	33
69550260	16401
69553552	131074
69572024	17
69572169	33
69579761	2097185
69584564	2
69599136	4
69610326	16777249
69610924	8388641
69632396	1048580
69633792	33
69669405	17
69695704	33
69700783	2
69711728	131076
69723159	33
69724380	4
69750536	17
69750546	33
69757518	8388641
69764158	33
69780745	17
69811710	33
69811711	16401
69831560	33554465
69832741	2
69838592	33
69838761	33
69840739	8388641
69846323	33
69865139	33
69868555	131074
69868556	16401
69884162	2081
69890967	33554465
69890968	16401
69893315	17
69931927	33
69933858	33
69937550	33
69946549	97
69954399	262146
69982329	65538
69992868	17
70000776	131074
70026064	16777233
70043345	131076
70046172	65538
70050374	33
70054514	33
70074904	33
70083592	2
70083723	33
70084224	17
70089580	33
70095154	33
70095155	33
70101178	33
70109009	131076
70117860	4129
70122149	524290
70124586	33
70138455	33
70147689	131074
70156946	33
70156997	4
70168345	2
70180284	33
70187958	33
70194827	33
70222318	524290
70226289	65538
70231910	2
70238111	4
70245411	131074
70252926	8225
70261145	4129
70271583	4129
70278545	2
70284332	131076
70298454	1057
70307656	33
70329348	131076
70333910	33
70335319	50331681
70342110	4
70344351	1048580
70345785	17
70355994	33
70368879	2
70369116	67108897
70391588	4
70391589	16401
70406920	131076
70410002	33
70422863	524290
70423794	262146
70456282	33
70458081	33
70479321	16777249
70491682	33
70493141	33
70546737	33
70560957	2
70564929	131074
70583986	8225
70595331	2081
70624184	33
70628672	1048580
70630741	33
70645913	33
70655556	33
70668285	33
70676581	33
70681994	65
70709488	67108897
70711847	33
70744296	33
70771599	8225
70780151	8225
70781052	17
70781053	17
70781054	17
70781055	17
70791313	33
70797118	33
70821187	33
70828912	262146
70832512	33
70861343	131076
70865988	4
70875686	67108897
70875955	131076
70875956	16401
70899775	65538
70902743	8225
70903634	17
70908596	33
70913714	8225
70917315	16777249
70924884	17
70939418	4129
70946699	131076
70948327	33
70950698	33
70950699	16401
70969517	33
70975131	33
71002019	33
71007216	4129
71015787	33
71039903	4129
71044499	2
71060915	1048580
71068247	8388641
71068263	17
71069715	131076
71071546	33
71074418	33
71095768	67108897
71098407	4
71106375	33
71107816	33
71133680	33
71166481	8388641
71172240	33
71175527	33
71181155	33
71197066	33
71200730	33
71203602	161
71207871	4129
71209500	33
71218746	33
71233859	2
71249758	4
71272951	4
71278040	33
71279983	33
71280811	17
71283180	2097185
71315423	2097185
71340250	33
71341529	33
71344451	2
71345905	2
71348837	131074
71353388	33
71384012	67108897
71386411	4129
71395725	33
71407486	17
71408082	161
71411377	33
71413901	33
71415349	33
71417170	4
71422989	2
71438011	33
71442223	4
71453557	262146
71466592	33
71490127	2
71519605	33
71521025	33
71525232	33
71541986	4
71544954	33
71555408	33
71564150	33
71564252	33
71578874	16777249
71587526	4
71594310	8388609
71612253	8388641
71614230	16777761
71616908	97
71625222	33
71628381	97
71645242	524290
71645243	16401
71650854	524290
71652522	4
71692913	16777249
71696014	33
71703785	33
71705144	2
71717923	33
71734607	33
71746462	17
71759912	33
71782404	4
71786742	33
71791814	67108897
71797713	33
71799173	33
71821687	33
71829750	33
71861848	33
71863024	16777249
71867500	2
71870152	33
71880877	33
71921856	8388641
71923655	33
71930383	33
71934924	131076
71950093	17
71971554	4129
71978434	4129
71983925	131076
71985676	33
72006609	67108897
72022087	4
72029628	4
72043279	524290
72044448	65538
72053645	2097185
72056560	2081
72060415	2
72076281	17
72083436	2
72090076	33
72129804	65538
72142276	2
72144675	33
72150572	4
72167543	8388641
72181263	16781345
72192100	33
72204747	2
72218246	67108897
72228247	67108897
72237166	33
72258771	33
72269672	17
72278479	4
72283691	524290
72287557	4
72291078	4129
72291079	16401
72291412	33
72299832	17
72302403	2
72318602	33
72328962	33
72330894	67108897
72332074	2
72336818	67108897
72345736	131074
72355272	33
72355441	2
72370114	33
72378329	97
72402069	16785441
72403299	33
72405967	2
72413000	33
72426662	161
72429240	33
72439556	2097185
72443568	33554465
72446038	130
72453068	4
72490637	2
72491806	33
72497366	131076
72502414	33
72520073	33
72529749	67108897
72537897	2
72549351	2
72563071	4
72566043	161
72575145	262146
72580321	33
72589042	33
72621670	4
72630549	33
72631243	33
72634965	33
72648577	4
72648810	1048580
72657739	33
72664875	97
72677437	33
72700231	33
72708264	33
72709014	262146
72710085	131074
72714226	33
72714392	4129
72714461	16777249
72767833	2
72772445	524290
72813401	67108897
72819261	33
72837335	33
72842870	17
72845813	33
72855441	4129
72869010	65
72881007	2
72883039	131076
72885174	4
72892473	2
72896720	8225
72903645	33
72913666	33
72926163	97
72929454	17
72930878	4
72932673	262146
72957245	2
72959823	97
72989439	33554465
72992744	33
73001017	33554465
73018302	33
73026394	1048580
73040500	33
73048641	65538
73051941	17
73055622	130
73061465	33
73079365	4
73079836	8225
73081602	17
73125233	33
73130445	16777249
73134081	2
73134082	2
73136204	33
73146473	33
73148972	2
73176465	33558561
73178098	65538
73192600	4
73199638	65538
73206827	524290
73213494	33
73216412	17
73219648	33
73239437	65538
73240432	16777249
73262676	65538
73271204	2
73275815	2
73285669	97
73287067	2
73289035	8388641
73309655	67108897
73318863	2097185
73333463	33
73341839	67108897
73347079	8388641
73356503	33
73359475	33
73360025	131074
73398797	161
73405179	33
73414375	2097185
73417207	4129
73422829	33
73428497	33
73431236	2097185
73445448	8388641
73452089	97
73468603	65538
73481154	17
73483491	8225
73507661	4
73511233	16777249
73534250	33
73539069	67108897
73544866	33
73551138	545
73558460	131074
73567374	65538
73574678	33
73575650	4
73578229	131076
73580471	8225
73594093	2
73599290	131076
73616671	65538
73625877	33
73628505	2
73632127	4
73639099	67108897
73642296	4129
73642297	4129
73648243	33
73652465	4129
73659078	8388641
73665146	33
73680966	2
73694478	4
73698349	33
73702909	33
73729209	4
73734821	33
73752131	33
73776643	33
73778008	33
73779005	16777233
73783043	33
73787254	524290
73820802	131076
73828446	262146
73837870	4129
73853830	2081
73860462	4
73866096	2
73872164	4
73879377	33554465
73881652	4
73887236	8388641
73891874	33
73899015	33
73906480	2
73911410	17
73915051	65538
73915052	16401
73915053	16401
73915054	16401
73915055	16401
73941492	16781345
73964868	8388641
73977033	33
73979030	4129
73988674	4
74003290	4
74009824	97
74010769	33
74029853	2
74063034	2
74064212	4129
74069667	16777249
74093656	4113
74094021	33
74095602	4
74100225	4
74115234	262146
74117290	2
74122412	161
74130411	33
74131780	33
74137509	65538
74153887	33
74157028	97
74163487	67108897
74168099	8225
74191528	2
74191942	2
74203495	33558561
74210057	33
74218258	131076
74270067	4
74277583	17
74294676	8388641
74298287	33
74311226	33
74329404	131074
74335036	2
74364659	2097185
74367458	33
74371660	8388641
74388798	33
74393852	8388641
74402414	131074
74414885	4
74416026	1048580
74416224	8388641
74431740	4
74439492	65538
74440055	33
74440056	16401
74458486	4
74506079	97
74509280	4129
74519184	65538
74530899	33
74576482	33
74578720	33
74580251	2
74582050	4
74583607	97
74586817	8225
74591968	33
74593218	8388641
74605254	16777249
74611888	4
74627016	4129
74627017	16401
74637266	17
74640994	4
74641045	33
74644400	4129
74657662	262146
74665651	524290
74677422	17
74677423	17
74677424	17
74677425	17
74677426	17
74694807	262146
74701381	131076
74703140	65
74711057	97
74713516	2097185
74715061	33554465
74717840	2
74728028	2
74730899	33
74741494	2
74752631	67108897
74762582	33
74798297	4
74822425	97
74823665	33
74825788	2
74839123	131074
74841885	33
74845897	2
74848038	2
74850403	131074
74852097	17
74852810	2
74854609	4
74860293	8225
74875003	33
74879881	33
74891384	33
74892653	8225
74923978	131076
74926274	2
74937659	67108897
74952447	33
74968065	33
74974229	67108897
74976215	33
74983881	33
74983882	16401
74997493	67108897
75014062	2
75041269	524290
75043725	33
75059201	33
75064463	33
75078585	4
75081613	33554465
75105429	4
75109441	33
75116619	33
75119040	67108897
75119041	16401
75130221	33
75132317	33
75141056	2
75147529	67108897
75153328	2
75162696	33
75180828	33
75190122	65538
75195825	16777233
75198893	33
75209824	33
75214390	33
75223115	131074
75249652	4
75252099	33
75253697	8388641
75285069	33
75286621	97
75292259	33
75304793	524290
75326861	8225
75347539	33554465
75356564	17
75361204	4
75363626	33
75364199	4
75366958	4129
75367227	8388641
75372290	33
75375465	33
75376965	17
75380687	97
75390004	17
75392615	4
75417459	2
75421661	33
75425043	33558561
75425320	131074
75433814	8388641
75434695	33
75448086	2
75452921	67108897
75457624	65538
75487237	33
75498415	33
75499502	17
75500286	2
75524092	262146
75524093	16401
75525309	4
75539614	262146
75559356	17
75560629	262146
75574498	8388641
75582395	17
75620895	8388641
75622824	65538
75622825	16401
75646173	17
75646520	4
75652080	65538
75660578	33
75672051	16777249
75673220	33
75675029	33
75676192	8225
75690317	4129
75702749	262146
75713017	33
75719089	65538
75732622	33554465
75732623	16401
75733063	33
75745607	545
75775867	33
75779210	8225
75782277	524290
75797046	8388641
75830094	33
75833426	1048580
75840616	8388641
75850803	17
75878039	33
75884822	131076
75886890	4129
75888208	33
75889523	17
75902998	4
75906310	97
75917088	33554465
75923050	97
75937826	33
75944053	33
75946257	2097185
75953262	17
75967082	2
75987257	4
75988594	8225
75991479	33
75991898	8225
76004142	4
76029419	16777249
76039636	33554465
76045757	4
76052811	33
76066541	33
76067258	8388641
76075810	33
76080032	33
76103404	33
76103675	2
76136345	524290
76137276	4
76137614	33
76145142	67108897
76184692	17
76202610	33
76203291	33
76209339	131076
76211194	17
76214441	33
76218313	4129
76218643	33
76224717	131074
76232340	17
76232522	67108897
76263644	97
76297408	131076
76305638	33554465
76321376	33
76348260	33
76353872	33
76359406	8225
76372778	8388641
76375976	524290
76382116	33
76384284	4
76403456	4
76407432	1048580
76416959	33
76419637	8388641
76436988	33
76442347	33
76442616	2
76446915	17
76459806	33
76471944	8225
76473843	524290
76500786	65538
76512652	17
76515293	131076
76520646	2081
76532077	131076
76539047	131074
76543119	33
76547525	8225
76573247	33
76587747	1048580
76589546	33
76589547	16401
76589815	8388641
76614003	4129
76614340	97
76634149	17
76641981	4
76647978	2
76650663	33
76660409	4
76683171	33
76685519	67108897
76704943	17
76714458	65538
76721030	131076
76722334	33
76728962	33
76751255	65538
76754619	65538
76763417	33
76766706	2
76774528	8225
76775123	33
76782778	33
76792184	130
76794549	16777249
76798740	65538
76806714	130
76812113	17
76815942	97
76830505	33
76848240	4
76862289	545
76865611	4129
76871889	524290
76891401	8225
76895648	131074
76902476	33
76908448	17
76909279	33
76913983	8225
76922029	33
76925842	33
76930964	33
76972801	4
76986005	33
76990617	33
77007920	262146
77013169	33
77027445	262146
77036039	33
77044671	33
77058170	67108897
77060848	4129
77075360	8225
77084837	545
77087109	4129
77092311	8225
77098449	131074
77116346	131074
77121851	33
77133792	4
77135531	33
77150143	33
77152542	33
77153811	33
77205367	8388641
77207191	33
77229910	1048580
77235086	161
77252217	33
77297908	524290
77307161	67108897
77330185	33
77334267	8388641
77336644	33554465
77360173	4129
77363314	33
77372241	33
77379481	33
77387463	33554465
77411244	1057
77414722	1048580
77421977	131076
77428945	33
77449773	65538
77454922	130
77456781	17
77462146	4
77491079	2097185
77498348	33554465
77505534	4
77506119	8225
77511331	16777761
77515704	131076
77522571	16777249
77527210	33554465
77538567	1048580
77539547	33
77542832	17
77558536	4129
77561728	4
77565204	131074
77568553	17
77581312	17
77584012	524290
77585513	33
77585514	33
77600660	33
77603950	17
77608643	33
77610772	67108897
77622396	4
77625948	33
77631175	8388641
77637979	67108865
77642288	33
77679716	33
77693536	97
77700347	33
77714963	33
77723643	2097185
77754169	33
77754944	4
77754945	4
77778835	131076
77783947	131076
77797992	33
77799846	8388641
77826734	4
77827521	17
77840540	65538
77841719	33
77847678	4
77848740	33
77859858	131076
77864539	4
77876207	2
77901552	33
77910045	131076
77936940	33
77967790	67108897
77972406	4
77994337	16781329
77998771	17
78004197	33
78009994	33
78010363	33
78033100	33
78053598	2
78060096	17
78063197	65538
78080961	33
78082039	524290
78084378	97
78121572	33
78144171	8388641
78156759	8388641
78161361	33
78161960	4
78184733	4
78193831	33
78193832	33
78202553	2097185
78211862	4
78229193	8225
78231355	2
78243409	33
78266168	33
78274190	16777249
78275321	4129
78310590	16777249
78316184	161
78348934	65538
78349103	1057
78355370	33
78358521	33
78364470	33
78371393	33
78387742	2
78391364	33
78402798	17
78422252	4129
78423643	17
78437364	67108897
78437365	67108897
78474168	4
78486968	33
78509901	33554465
78512663	97
78527720	33
78540593	33
78543464	2
78552773	4129
78556320	17
78564023	33
78574395	131074
78577570	130
78586116	4
78610936	65538
78613627	33
78621186	4
78625592	131076
78636495	2097185
78637313	131076
78651105	33
78658564	33
78661338	33
78663366	33
78697395	131074
78700060	33
78706415	2097185
78734254	97
78748366	131074
78751195	33
78765160	131076
78780140	17
78783370	1048580
78785392	2
78792195	33
78794994	262146
78811937	2
78835747	16777249
78845026	2
78859567	4
78861134	17
78864369	65538
78868119	4129
78868776	33
78872731	33
78876707	8388641
78910579	4
78917791	67108897
78922939	33
78933589	131074
78936551	33
78942513	4
78949372	131076
78984772	17
78986941	65538
79016563	67108897
79059098	65538
79068663	262146
79080761	33554465
79086452	33
79094383	33
79106360	2097185
79109599	33
79126789	33
79130389	67108897
79155167	2
79161790	4
79176962	33
79178930	4
79182538	17
79185500	33
79205581	131076
79206750	4
79206925	97
79229522	97
79234734	33
79266769	67108897
79279397	2097185
79306385	130
79323590	131074
79324191	131074
79333300	4
79335209	17
79337169	33
79383919	1048580
79400597	131074
79402185	2
79407975	33
79409334	33
79418153	33
79418928	33
79441381	16777249
79444933	33
79447365	4
79473793	33
79491903	33
79514956	33
79523365	33
79531196	33
79538761	5153
79544790	4
79555535	524290
79559912	8388641
79569173	131076
79571449	2
79575620	33
79580323	33
79606837	8225
79613121	161
79629370	17
79636594	33
79649195	1048580
79656239	8225
79698395	524290
79703905	33
79707116	131074
79718768	131074
79757784	33
79759367	1048580
79759861	2
79766336	4
79777187	131074
79783880	4129
79785958	33
79794767	16777249
79796561	33
79798060	33
79814787	4129
79816536	2
79844764	65538
79850798	33554465
79852326	131076
79853073	33
79856792	33
79861914	131074
79864860	97
79867938	33
79870141	33
79875176	4194337
79890560	33
79905468	33
79922118	131074
79965360	262146
79967395	33
79968632	65538
79972330	33
79979666	33
79985120	8388641
79997591	4
80019195	33554465
80032567	8225
80033124	2
80036543	4
80045583	33
80071763	97
80075749	65538
80088625	67108897
80101899	4
80102359	33
80108118	8225
80117527	8388641
80141055	33
80141480	17
80143954	4
80159717	8225
80161395	65538
80163754	4
80168720	2
80186010	33
80190753	33
80193355	4
80193356	4
80196387	2
80204957	2
80208158	33
80208323	33
80230510	2
80233946	33
80234301	17
80237445	33
80244114	33
80250185	33
80250319	4129
80254726	1048580
80280737	4
80280944	33
80304126	33
80312545	131074
80316585	33
80321197	8225
80335817	16777249
80344569	33
80352158	65538
80367387	33
80368942	2
80402389	131074
80441106	33
80457744	33
80476891	2081
80485722	33
80495985	33
80513550	33554465
80516007	65
80532587	97
80538728	33
80549379	4129
80551130	131076
80555062	33
80555116	33
80559548	33
80560728	131076
80566312	130
80577258	131074
80584548	4
80600490	17
80604091	131076
80604092	131076
80627281	4
80630522	33
80637190	33
80651316	33
80666118	8225
80678380	1048580
80696379	8225
80701178	33
80723580	4
80727036	65
80727721	4129
80741828	33
80744121	33
80758812	131076
80764541	8388641
80769747	33
80770678	17
80773359	8225
80794697	33
80796456	8388641
80801743	4
80802524	4
80811661	130
80813021	17
80825553	17
80831552	33
80831721	2
80863132	4
80885284	33
80885324	33
80887714	65538
80887952	33
80889750	97
80896940	16785441
80908502	33
80921533	524290
80925836	33
80949182	8225
80955168	4
80959027	16777249
80965043	33
80978111	33
80987696	4
81000306	2
81003500	97
81020140	33
81020646	8225
81028112	33
81034083	33
81035362	33
81055000	16777249
81057455	131076
81057959	17
81059524	33
81066751	1048580
81105204	33
81109178	33
81119816	33
81122844	8388641
81128478	4
81146288	33554465
81167171	4
81171949	2
81172176	4
81172177	4
81179446	17
81191584	2
81193865	262146
81197327	97
81210420	4
81218874	4
81223446	4
81231742	524290
81254059	33
81263643	33
81269231	33
81275020	33
81275309	33
81278754	33
81306186	131076
81306586	33
81325903	2
81330115	8388641
81332143	2
81336148	4129
81344637	33
81354330	33
81380218	524290
81383947	33
81384993	65538
81385346	2
81386177	17
81426505	2
81434470	33554465
81439173	2
81439174	2
81443745	131076
81470373	33
81471108	33
81480460	33
81481818	33
81489939	131076
81492226	17
81510157	2
81524756	33
81524977	131074
81558967	33
81563416	17
81566151	97
81570454	33
81571633	16777249
81587028	33
81599449	2081
81601517	1048580
81612598	65
81616639	33
81618817	17
81661951	33
81665333	4
81670445	131074
81674782	131074
81686058	17
81752019	33
81755371	33
81756897	130
81759748	33
81777047	524290
81782376	4
81788994	524290
81791932	4
81810441	262146
81816475	33
81820689	2
81823360	17
81843628	2097185
81846453	12321
81846636	33
81863068	2097185
81866673	33
81873903	2097185
81896370	33
81896771	33
81907872	33
81913510	2
81919143	33
81927732	8388641
81933259	130
81954378	262146
81962318	33
81974607	33
81977953	33
81983656	8225
81985784	2097185
81992475	33
81994591	2
81997228	97
82003859	131074
82005435	33
82012319	33
82016179	2
82035781	33
82044279	8225
82044280	8225
82045034	4
82050203	33
82052602	65538
82065276	17
82085295	33
82085619	17
82099401	2097185
82103466	33554465
82108372	33
82112775	33
82114013	16777233
82116191	33
82140600	4
82162616	4
82176812	2097185
82197831	8225
82199284	33
82213171	33
82224646	16781345
82257671	33
82257940	2
82260502	33
82263578	2
82270047	262146
82293134	33
82301904	33554465
82308875	8388641
82315403	97
82315772	33
82319644	33
82321037	33
82324105	4
82324106	16401
82324312	33
82340056	4
82340057	16401
82361206	262146
82377606	33
82382815	1048580
82385847	33
82386016	2
82404868	2
82419869	33
82422049	4
82428674	4
82432018	262146
82452993	131076
82458280	33
82466274	33
82482194	33
82496097	33
82498947	4129
82529174	4
82542267	2
82556058	33
82556059	16401
82562802	33
82579942	33
82593786	33
82627406	33
82633039	8388641
82633308	4
82639107	2
82642348	33
82670878	33
82685480	65538
82693042	33
82693917	33
82697249	8388641
82697428	33
82705573	131076
82732705	131076
82734805	97
82738277	33
82742611	17
82744076	4129
82760689	2
82768499	2
82818645	17
82821760	33
82828051	2
82832464	131076
82841979	545
82878489	262146
82888408	4129
82944432	8388641
82946847	33
82956492	97
82962242	33
82971335	33
82994509	33
82994510	16401
82999629	524290
83011277	33
83011278	33
83021423	33
83027236	131076
83032858	33
83035296	33
83039729	33
83048208	33
83054225	65538
83061014	33
83102080	2
83104731	33
83107873	33
83108603	131074
83121692	97
83133491	4
83135907	4129
83152482	67108897
83190280	16777249
83195035	4
83225447	262146
83228073	33
83235263	33
83236601	33
83239739	33
83239740	16401
83241722	4
83258273	131076
83266006	65538
83266092	131076
83269557	2081
83272895	33
83274244	33
83283063	8225
83289866	131074
83293307	2097185
83295594	4129
83301414	2
83303851	16777249
83319610	131076
83326048	4
83347294	33
83370323	4129
83392426	33
83407038	131076
83414006	33
83438826	262146
83443619	33
83446909	33
83461421	2
83464209	17
83467607	4
83477829	33
83500096	33
83512285	65538
83518674	33
83519853	8225
83531441	8388641
83544697	2
83546647	4
83550869	33
83554231	2
83555666	4
83555667	4
83584898	262146
83602069	4129
83604828	33
83629030	4194337
83675475	4
83678433	17
83682725	2
83705073	33
83715234	131074
83725008	33
83743222	97
83746708	262146
83747250	4
83755611	8225
83764718	2
83764719	2
83764996	17
83778600	4
83810690	8225
83812099	33
83828288	4
83831356	65538
83866861	97
83880087	65538
83887306	4
83903521	33
83928661	262146
83957459	33
83965310	33554465
83968380	4
83980492	16777233
83982270	33
83986578	33
83991690	4129
83994433	8225
83994646	2097185
84012625	65538
84013237	8388641
84013238	8388641
84025439	8388641
84040113	8225
84046493	16777233
84055227	33
84058253	97
84080938	33
84080939	33
84103702	17
84117021	2
84121193	67108897
84124261	8388641
84133008	33
84136000	4
84171830	524290
84173492	33
84177693	33
84206435	2
84218527	4
84220251	2
84224627	8388641
84243274	97
84257639	2
84257640	2
84257883	33
84268896	33
84271823	67108897
84274024	131076
84285623	17
84290642	33
84298614	131076
84305651	8225
84313685	1057
84327329	17
84335863	524290
84341431	33
84361420	4
84385264	161
84388461	16777249
84389640	131076
84397023	4
84401683	8388641
84417082	8388641
84428023	262146
84430165	4
84430950	33
84433295	97
84442536	1048580
84451804	33
84453939	33
84472026	33
84478195	33
84482694	2
84488827	33
84491298	4
84504242	524290
84523092	33
84530620	33
84536654	65538
84539520	33
84550200	2097185
84565800	33554465
84569017	33
84569886	16777313
84592800	33
84613836	131076
84620194	17
84636823	33
84640866	4
84650463	33
84653834	65538
84664085	8225
84673417	33
84677654	4
84686841	17
84687358	97
84696266	17
84731222	2
84740193	262146
84747429	33
84749824	1048580
84754430	17
84764038	33
84766279	8225
84769941	33554465
84794011	17
84808313	2
84812868	33
84814897	1057
84816244	33
84816245	16401
84824601	33
84834865	33
84845628	4129
84847656	33
84869738	4
84877802	262146
84899094	33
84905691	33
84914462	33
84916669	17
84926738	2097185
84932271	2097185
84962466	131076
84968490	4
84970821	131076
84976088	33
84988419	97
84990171	17
85004150	8388641
85008676	33
85028288	33
85034450	33
85060248	33
85066822	33554465
85080048	4
85080444	33
85087012	33
85101097	33
85101228	131076
85103922	33
85115440	8388641
85119159	131074
85121942	8388641
85136114	33
85138716	33
85166216	33
85215458	33
85216896	67108897
85239662	33
85243784	67108897
85243785	16401
85252081	8388641
85255550	33
85289965	67108897
85306040	33
85309439	17
85310252	33
85313220	33
85326399	17
85327820	130
85346853	161
85352446	4
85359414	1057
85374678	33
85399281	33
85431040	33
85446833	131074
85448931	17
85457355	4129
85463083	33
85475641	4129
85489096	2097185
85497611	33
85505315	33
85507811	97
85519211	4
85520851	33
85528209	8225
85541675	131074
85545073	97
85551711	8388641
85555787	4
85562745	131074
85602018	2
85605684	33554465
85636437	65538
85638822	524290
85639257	17
85646474	33
85651167	33
85668449	524290
85673903	33
85679527	33554465
85682655	33
85684223	97
85692042	8388641
85696777	67108897
85704698	4
85705804	17
85709845	4
85718645	33
85742772	131076
85754829	33
85763457	1048580
85771019	33
85771020	16401
85771021	16401
85775486	2
85787173	65538
85800949	33554465
85802526	33
85821180	2
85827713	131076
85839825	2
85840608	33
85852291	2
85854214	1048580
85862791	4
85876417	33
85893201	131076
85908279	97
85909450	8388641
85914562	4129
85936485	17
85967160	33
85970321	33
85991529	33554465
86013171	33
86016245	131074
86039057	33
86049351	1048580
86062400	33
86066372	67108897
86088138	17
86099788	97
86100785	33
86120751	33
86124104	161
86137485	8225
86148577	67108897
86157908	16777249
86164529	65
86165817	97
86170989	33
86174055	33
86188410	33
86196216	65538
86197239	33
86198326	262146
86209650	33
86221741	8388641
86223870	4
86229493	33
86238081	25165857
86240887	97
86274272	97
86281779	17
86308219	2
86318356	524290
86321248	33
86325573	33
86325596	17
